file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
02_25_2021_vero #8_task+team_round 2_otter.ai,9567,Vero,9567,"I'll be listening and participating just like a human team member during each of the tasks we will work on together today. You may ask me questions, and I will try to answer them to the best of my programming. Know that you can trust me in the information I provide. I may not always have the exact answers to everything you're looking for, but I will never try to mislead you. If I do not know something, I will let you know. Today, I can help you in a number of ways. I am a task expert. I have some expertise on the parts of the tasks that you can ask me about or that I will offer up as necessary to help the team. I'm also a teamwork expert. My programming also prompts me to interject in ways that will help our team best work together to complete our team tasks. Okay, I'm ready to get started on the survival tasks.",0,0,NA,NULL,3,vero3_8_1,3_8_1,0,combined,2,TRUE,NA,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9568,Participant 710,9567,I guess we go ahead and click the arrow so I'm going to do that.,0,47,NA,9567,3,710,3_8_1,47,combined,2,FALSE,vero3_8_1,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9569,Participant 466,9567,Okay.,0,50,NA,9568,3,466,3_8_1,50,combined,2,FALSE,710,710,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9570,Participant 710,9567,"Uh oh, my session was outdated, but we've updated you to your most recent response. Hmm. Okay, well, I guess I'm there. All right. Vero 08.",0,51,NA,9569,3,710,3_8_1,51,combined,2,FALSE,466,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9571,Participant 988,9567,Mm hmm.,1,4,NA,9570,3,988,3_8_1,64,combined,2,FALSE,710,710,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9572,Participant 466,9567,Okay,1,6,NA,9571,3,466,3_8_1,66,combined,2,FALSE,988,710,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9573,Participant 710,9567,"All right to do to do stranded. Ah, chartered a yacht. Okay.",1,9,NA,9572,3,710,3_8_1,69,combined,2,FALSE,466,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9574,Participant 988,9567,Are we are we supposed to get started?,1,22,NA,9573,3,988,3_8_1,82,combined,2,FALSE,710,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9575,Participant 710,9567,I think so.,1,24,NA,9574,3,710,3_8_1,84,combined,2,FALSE,988,988,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9576,Participant 988,9567,Okay,1,26,NA,9575,3,988,3_8_1,86,combined,2,FALSE,710,710,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9577,Participant 466,9567,okay.,1,27,NA,9576,3,466,3_8_1,87,combined,2,FALSE,988,710,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9578,Participant 988,9567,All right. Okay.,1,30,NA,9577,3,988,3_8_1,90,combined,2,FALSE,466,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9579,Participant 710,9567,We're on that chartered a yacht page?,1,33,NA,9578,3,710,3_8_1,93,combined,2,FALSE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9580,Participant 988,9567,Yes.,1,36,NA,9579,3,988,3_8_1,96,combined,2,FALSE,710,710,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9581,Participant 710,9567,This again?,1,38,NA,9580,3,710,3_8_1,98,combined,2,FALSE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9582,Participant 988,9567,"Um, yeah, I guess we can do what we did last time. I think it worked pretty well.",1,42,NA,9581,3,988,3_8_1,102,combined,2,FALSE,710,"710,all","0,0","0,0","0,0","0,0","0,0"
02_25_2021_vero #8_task+team_round 2_otter.ai,9583,Participant 988,9567,My number one I think I did five gallon case of water.,1,42,NA,9582,3,988,3_8_1,102,combined,2,FALSE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9584,Participant 710,9567,Same,1,56,NA,9583,3,710,3_8_1,116,combined,2,FALSE,988,988,1,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9585,Participant 988,9567,Cuz it's quite far this this time.,1,57,NA,9584,3,988,3_8_1,117,combined,2,FALSE,710,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9586,Participant 988,9567,1000...wait how,1,57,NA,9585,3,988,3_8_1,117,combined,2,FALSE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9587,Participant 988,9567,far is it? 1000 miles.,1,57,NA,9586,3,988,3_8_1,117,combined,2,FALSE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9588,Participant 988,9567,I don't even know how you can make it there by foot. But I guess you need water.,1,57,NA,9587,3,988,3_8_1,117,combined,2,FALSE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9589,Participant 466,9567,Yeah.,2,10,NA,9588,3,466,3_8_1,130,combined,2,FALSE,988,988,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9590,Participant 710,9567,Water and then army rations. So like water and food?,2,12,NA,9589,3,710,3_8_1,132,combined,2,FALSE,466,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9591,Participant 988,9567,Yeah.,2,16,NA,9590,3,988,3_8_1,136,combined,2,FALSE,710,710,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9592,Participant 710,9567,"And then a sextant is like a thing for like, knowing what direction you are.",2,17,NA,9591,3,710,3_8_1,137,combined,2,FALSE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9593,Participant 466,9567,"Yeah, I put that three.",2,24,NA,9592,3,466,3_8_1,144,combined,2,FALSE,710,710,1,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9594,Participant 710,9567,Yeah. Okay. And then I did maps. So you could...,2,27,NA,9593,3,710,3_8_1,147,combined,2,FALSE,466,"466,all","0,0","0,0","0,0","0,0","0,0"
02_25_2021_vero #8_task+team_round 2_otter.ai,9595,Participant 988,9567,What did you do with the chocolate bars,2,33,NA,9594,3,988,3_8_1,153,combined,2,FALSE,710,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9596,Vero,9567,"Before we start, would we like to clarify our goals.",2,35,NA,9595,3,vero3_8_1,3_8_1,155,combined,2,TRUE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9597,Participant 710,9567,What a way to show up.,2,42,NA,9596,3,710,3_8_1,162,combined,2,FALSE,vero3_8_1,0,0,2,0,1,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9598,Participant 710,9567,Well...,2,42,NA,9597,3,710,3_8_1,162,combined,2,FALSE,710,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9599,Participant 710,9567,Goals clarified.,2,42,NA,9598,3,710,3_8_1,162,combined,2,FALSE,710,0,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9600,Participant 988,9567,"Yeah, we wanted to",2,55,NA,9599,3,988,3_8_1,175,combined,2,FALSE,710,0,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9601,Participant 988,9567,kind of,2,55,NA,9600,3,988,3_8_1,175,combined,2,FALSE,988,0,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9602,Participant 988,9567,"share share our own ranking when we did the tasks individually, and then we can share kind of our thinking process, you know, and then try to see if anything needs to be updated change or discuss anything over.",2,55,NA,9601,3,988,3_8_1,175,combined,2,FALSE,988,0,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9603,Participant 988,9567,Yeah.,2,55,NA,9602,3,988,3_8_1,175,combined,2,FALSE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9604,Participant 988,9567,What did you guys think of all the chocolate bars?,2,55,NA,9603,3,988,3_8_1,175,combined,2,FALSE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9605,Vero,9567,That sounds like a good idea.,3,20,NA,9604,3,vero3_8_1,3_8_1,200,combined,2,TRUE,988,988,2,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9606,Participant 710,9567,"Good idea. Well, I put towards the end, because I thought well, that's more food. But also some of the other stuff. We might need more. So if we have the rations, the army rations. Maybe we would want some of the other things and then if we have room we'll take the extra was how I was thinking.",3,21,NA,9605,3,710,3_8_1,201,combined,2,FALSE,vero3_8_1,"0,988","0,0","0,2","0,0","0,0","0,0"
02_25_2021_vero #8_task+team_round 2_otter.ai,9607,Participant 466,9567,"That sounds good to me. So So number three was the the sextant. Is that? Okay, okay. Yeah, sounds good. Yeah.",3,48,NA,9606,3,466,3_8_1,228,combined,2,FALSE,710,710,1,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9608,Participant 710,9567,Then I had maps because we would want to use a sextant to follow the maps.,3,57,NA,9607,3,710,3_8_1,237,combined,2,FALSE,466,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9609,Participant 988,9567,Mm hmm.,4,2,NA,9608,3,988,3_8_1,242,combined,2,FALSE,710,710,1,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9610,Participant 710,9567,That'll be four,4,4,NA,9609,3,710,3_8_1,244,combined,2,FALSE,988,all,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9611,Participant 988,9567,The maps of Pacific Ocean?,4,5,NA,9610,3,988,3_8_1,245,combined,2,FALSE,710,710,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9612,Participant 710,9567,Because,4,11,NA,9611,3,710,3_8_1,251,combined,2,FALSE,988,988,0,0,0,0,0
02_25_2021_vero #8_task+team_round 2_otter.ai,9613,Participant 988,9567,"Oh yeah this is the boat Sorry, I'm thinking of the one and that we're in the ocean. Okay, nevermind.",4,11,NA,9612,3,988,3_8_1,251,combined,2,FALSE,710,all,1,0,1,0,0
