file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
03_06_2021PM_vero #7_team_round3_otter.ai,31365,Participant 219,31365,Items according to those categories,0,0,NA,NULL,2,219,2_7_8,0,teamwork,NA,FALSE,NA,all,0,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31366,Vero,31365,That sounds like a good idea,0,3,NA,31365,2,vero2_7_8,2_7_8,3,teamwork,NA,TRUE,219,219,2,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31367,Participant 219,31365,I just joined,0,21,NA,31366,2,219,2_7_8,21,teamwork,NA,FALSE,vero2_7_8,all,0,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31368,Participant 219,31365,"All right, so",0,21,NA,31367,2,219,2_7_8,21,teamwork,NA,FALSE,219,all,0,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31369,Vero,31365,Does anyone have any background knowledge on how to use these objects in a survival scenario,0,55,NA,31368,2,vero2_7_8,2_7_8,55,teamwork,NA,TRUE,219,all,0,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31370,Participant 493,31365,I have mirror pretty high again.,1,4,NA,31369,2,493,2_7_8,64,teamwork,NA,FALSE,vero2_7_8,all,0,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31371,Participant 219,31365,Like last time,1,7,NA,31370,2,219,2_7_8,67,teamwork,NA,FALSE,493,493,0,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31372,Participant 219,31365,"I failed to realize it was there until I went thorugh everything else so yeah, but I do know how to use most of these things except for air map",1,7,NA,31371,2,219,2_7_8,67,teamwork,NA,FALSE,219,all,0,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31373,Participant 493,31365,mm hmm,1,22,NA,31372,2,493,2_7_8,82,teamwork,NA,FALSE,219,219,0,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31374,Participant 219,31365,Vero what is an air map?,1,24,NA,31373,2,219,2_7_8,84,teamwork,NA,FALSE,493,0,0,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31375,Vero,31365,A sectional air map is a type of aeronautical chart designed for navigation under visual flight rules.,1,30,NA,31374,2,vero2_7_8,2_7_8,90,teamwork,NA,TRUE,219,219,0,0,0,0,0
03_06_2021PM_vero #7_team_round3_otter.ai,31376,Participant 493,31365,I didn't put that very high because I don't know how to use it. And we're not in a plane anymore.,1,42,NA,31375,2,493,2_7_8,102,teamwork,NA,FALSE,vero2_7_8,all,0,0,0,0,0
