file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
03_11_2021_Vero #6_task+team_round 3_otter.ai,41489,Vero,41489,Alright team welcome back I'm ready to get started on the next round of tests,0,2,NA,NULL,2,NA,NA,2,NA,3,TRUE,NA,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41490,Participant 175,41489,okay I remember this one. I said I was between water or the book with edible animals and,0,16,NA,41489,2,175,NA,16,NA,3,FALSE,NA,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41491,Participant 208,41489,"water, water's definitely first",0,27,NA,41490,2,208,3_6_12,27,combined,3,FALSE,NA,175,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41492,Participant 175,41489,okay,0,31,NA,41491,2,175,NA,31,NA,3,FALSE,175,208,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41493,Vero,41489,can you please say what do you think a book is important,0,33,NA,41492,2,NA,NA,33,NA,3,TRUE,175,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41494,Participant 175,41489,I mean it holds knowledge about beneficial information that could help the survivors survive,0,38,NA,41493,2,175,NA,38,NA,3,FALSE,NA,0,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41495,Participant 208,41489,book around like eight or nine to be honest,0,53,NA,41494,2,208,3_6_12,53,combined,3,FALSE,208,175,0,2,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41496,Participant 175,41489,"I'm sorry? I didn't hear you, I'm sorry.",1,0,NA,41495,2,175,NA,60,NA,3,FALSE,175,208,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41497,Participant 208,41489,"Oh yeah, no, I think I'd book around about eight or nine cuz just because I think there's more stuff though just be slightly more useful.",1,4,NA,41496,2,208,3_6_12,64,combined,3,FALSE,208,175,0,1,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41498,Vero,41489,I think a book is one of those items okay. I didn't know water is one of the most items,1,15,NA,41497,2,vero3_6_12,3_6_12,75,combined,3,TRUE,208,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41499,Participant 175,41489,yeah um,1,31,NA,41498,2,175,NA,91,NA,3,FALSE,175,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41500,Participant 208,41489,I know salt was up there compass was up there.,1,39,NA,41499,2,208,3_6_12,99,combined,3,FALSE,vero3_6_12,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41501,Participant 175,41489,"Yeah, what exactly are like the salt tablets",1,44,NA,41500,2,175,NA,104,NA,3,FALSE,175,208,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41502,Participant 208,41489,when you so you need to keep your salt levels up.,1,48,NA,41501,2,208,3_6_12,108,combined,3,FALSE,208,175,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41503,Vero,41489,"A bottle of 1000 salt tablets is a bottle of coals containing sodium chloride is to replace the salt flostor and sweating that would be useful for treating e cramps and restoring electrolytes lost through sweating, but will dehydrate you if taken without adequate water. I think this item is one of the least important",1,59,NA,41502,2,vero3_6_12,3_6_12,119,combined,3,TRUE,208,all,0,1,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41504,Participant 208,41489,"Yeah, I guess not.",2,18,NA,41503,2,208,3_6_12,138,combined,3,FALSE,vero3_6_12,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41505,Participant 175,41489,"Okay, um what about the sectional air map of the area? I don't know. Um,",2,23,NA,41504,2,175,NA,143,NA,3,FALSE,175,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41506,Participant 208,41489,"yeah, honestly, I don't know what a sectional air map is",2,33,NA,41505,2,208,3_6_12,153,combined,3,FALSE,208,175,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41507,Participant 175,41489,I was thinking like...,2,38,NA,41506,2,175,NA,158,NA,3,FALSE,175,208,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41508,Vero,41489,A sectional air map is nautical chart designed for navigation under visual flight rules. I think this item is one of the least important,2,39,NA,41507,2,NA,NA,159,NA,3,TRUE,175,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41509,Participant 175,41489,maybe gun?,2,51,NA,41508,2,175,NA,171,NA,3,FALSE,NA,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41510,Participant 208,41489,didn't put gun especially high either I put top coat up higher because it gets cold at night I think,2,53,NA,41509,2,208,3_6_12,173,combined,3,FALSE,208,175,0,1,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41511,Participant 175,41489,Where's that? okay. What do you think of the top coat Vero?,3,2,NA,41510,2,175,NA,182,NA,3,FALSE,175,"208,0","0,0","0,0","0,0","0,0","0,0"
03_11_2021_Vero #6_task+team_round 3_otter.ai,41512,Vero,41489,I think this item is one of the most important,3,16,NA,41511,2,NA,NA,196,NA,3,TRUE,175,175,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41513,Participant 175,41489,I was thinking sunglasses because you know the sun is beating down on them,3,25,NA,41512,2,175,NA,205,NA,3,FALSE,NA,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41514,Participant 208,41489,What do you think about the sunglasses vero,3,31,NA,41513,2,208,3_6_12,211,combined,3,FALSE,208,0,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41515,Vero,41489,I think this items needed the most nor the least important.,3,36,NA,41514,2,vero3_6_12,3_6_12,216,combined,3,TRUE,208,208,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41516,Participant 208,41489,Okay,3,40,NA,41515,2,208,3_6_12,220,combined,3,FALSE,vero3_6_12,0,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41517,Participant 175,41489,so somewhere in the middle,3,42,NA,41516,2,175,NA,222,NA,3,FALSE,175,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41518,Participant 175,41489,"I think we're gonna label it six now that's maybe yeah, six",3,42,NA,41517,2,175,NA,222,NA,3,FALSE,175,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41519,Participant 208,41489,Oh compass should be up there,3,50,NA,41518,2,208,3_6_12,230,combined,3,FALSE,208,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41520,Participant 175,41489,there's like it says a plastic raincoat so it's not really that like just one,3,58,NA,41519,2,175,NA,238,NA,3,FALSE,175,all,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41521,Participant 208,41489,"Yeah,",4,3,NA,41520,2,208,3_6_12,243,combined,3,FALSE,208,175,0,0,0,0,0
03_11_2021_Vero #6_task+team_round 3_otter.ai,41522,Participant 175,41489,um maybe we can label,4,4,NA,41521,2,175,NA,244,NA,3,FALSE,175,all,0,0,0,0,0
