file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
03_02_2021_vero #3_team_round 1_otter.ai,16102,Participant 802,16102,"Miriam, your voice your volumes a little bit low. Um, would you be able to like,",0,5,NA,NULL,3,802,2_3_5,5,teamwork,1,FALSE,NA,431,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16103,Participant 431,16102,Is this better?,0,11,NA,16102,3,431,2_3_5,11,teamwork,1,FALSE,802,802,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16104,Participant 802,16102,"Yeah,",0,12,NA,16103,3,802,2_3_5,12,teamwork,1,FALSE,431,431,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16105,Participant 431,16102,"it's my headphones. There's no mic on them. But for some reason it makes me quiet if the feedback gets loud at any point, just tell me and I'll put it back in.",0,14,NA,16104,3,431,2_3_5,14,teamwork,1,FALSE,802,802,1,0,1,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16106,Participant 802,16102,Okay.,0,21,NA,16105,3,802,2_3_5,21,teamwork,1,FALSE,431,431,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16107,Participant 716,16102,Are you guys all part of the Northwestern University?,0,25,NA,16106,3,716,2_3_5,25,teamwork,1,FALSE,802,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16108,Participant 802,16102,No I am actually not,0,30,NA,16107,3,802,2_3_5,30,teamwork,1,FALSE,716,716,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16109,Participant 716,16102,"Oh, me neither. So Miriam, you go to Northwestern",0,31,NA,16108,3,716,2_3_5,31,teamwork,1,FALSE,802,"802,431","0,0","0,0","1,0","0,0","0,0"
03_02_2021_vero #3_team_round 1_otter.ai,16110,Participant 431,16102,"I actually graduated last year,",0,35,NA,16109,3,431,2_3_5,35,teamwork,1,FALSE,716,716,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16111,Participant 716,16102,Oh Okay,0,36,NA,16110,3,716,2_3_5,36,teamwork,1,FALSE,431,431,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16112,Participant 431,16102,"but the link or email, Link?",0,37,NA,16111,3,431,2_3_5,37,teamwork,1,FALSE,716,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16113,Participant 716,16102,Uh huh. That's cool.,0,39,NA,16112,3,716,2_3_5,39,teamwork,1,FALSE,431,431,0,0,2,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16114,Participant 431,16102,"Okay, did they just send us the password, it went away. Blue. Oh, wave,",0,44,NA,16113,3,431,2_3_5,44,teamwork,1,FALSE,716,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16115,Participant 716,16102,"it's wave. Okay. That's really tiny. I think we are in Breakout Room three, right?",0,52,NA,16114,3,716,2_3_5,52,teamwork,1,FALSE,431,"431,all","0,0","0,0","0,0","0,0","0,0"
03_02_2021_vero #3_team_round 1_otter.ai,16116,Participant 802,16102,Yeah.,1,3,NA,16115,3,802,2_3_5,63,teamwork,1,FALSE,716,716,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16117,Participant 716,16102,"Okay. Thank you. Oh, we have 10 minutes.",1,4,NA,16116,3,716,2_3_5,64,teamwork,1,FALSE,802,802,1,0,1,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16118,Participant 431,16102,"They sent the code, does that mean we are supposed to start?I mean, I already clicked on it. So I guess I'll start.",1,11,NA,16117,3,431,2_3_5,71,teamwork,1,FALSE,716,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16119,Participant 716,16102,"Yeah. So Oh, so this one was to where you are in a spaceship? And then you like?",1,18,NA,16118,3,716,2_3_5,78,teamwork,1,FALSE,431,"431,all","0,0","0,0","0,0","0,0","0,0"
03_02_2021_vero #3_team_round 1_otter.ai,16120,Participant 431,16102,"Yeah. So we're on the moon and, Do we have anything to begin with? I know, we started with stuff.",1,30,NA,16119,3,431,2_3_5,90,teamwork,1,FALSE,716,"716,all","0,0","0,0","0,0","0,0","0,0"
03_02_2021_vero #3_team_round 1_otter.ai,16121,Participant 716,16102,"So when I was doing the survey, pre, like before this meet, like, zoom, I was wondering, like, are we in a space, right? So like, we won't be able to eat out of like, we won't be able to come out of our spacesuit and like, eat stuff or drink stuff? Am I correct?",1,47,NA,16120,3,716,2_3_5,107,teamwork,1,FALSE,431,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16122,Participant 802,16102,"Um, I think we're still on the ship.",2,3,NA,16121,3,802,2_3_5,123,teamwork,1,FALSE,716,716,0,1,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16123,Participant 716,16102,"ship. Okay, so we'll be able to eat and drink something. I guess then.",2,5,NA,16122,3,716,2_3_5,125,teamwork,1,FALSE,802,802,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16124,Participant 802,16102,Yeah. We just wouldn't be able to leave the ship,2,9,NA,16123,3,802,2_3_5,129,teamwork,1,FALSE,716,716,1,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16125,Participant 431,16102,Can we get stuff through the spacesuit.,2,13,NA,16124,3,431,2_3_5,133,teamwork,1,FALSE,802,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16126,Participant 716,16102,"Okay, then I would say like, the food and drinks will be very important. Especially like, food. I think there's like oxygen as well. So",2,18,NA,16125,3,716,2_3_5,138,teamwork,1,FALSE,431,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16127,Participant 431,16102,"yeah, oxygen, I think was high on my list.",2,30,NA,16126,3,431,2_3_5,150,teamwork,1,FALSE,716,716,1,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16128,Participant 716,16102,"Do you guys all know, like, we have to put the same answer, correct?",2,33,NA,16127,3,716,2_3_5,153,teamwork,1,FALSE,431,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16129,Participant 802,16102,I think so.,2,38,NA,16128,3,802,2_3_5,158,teamwork,1,FALSE,716,716,1,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16130,Participant 716,16102,Okay. Should we like start right away?,2,39,NA,16129,3,716,2_3_5,159,teamwork,1,FALSE,802,"802,all","0,0","0,0","0,0","0,0","0,0"
03_02_2021_vero #3_team_round 1_otter.ai,16131,Participant 802,16102,Yeah.,2,45,NA,16130,3,802,2_3_5,165,teamwork,1,FALSE,716,716,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16132,Participant 431,16102,"Let's just, we can go back but like should we put oxygen as one",2,47,NA,16131,3,431,2_3_5,167,teamwork,1,FALSE,802,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16133,Participant 716,16102,"Yeah, definitely. And I was thinking like two for the five gallons of water.",2,50,NA,16132,3,716,2_3_5,170,teamwork,1,FALSE,431,"431,all","2,0","0,0","0,0","0,0","0,0"
03_02_2021_vero #3_team_round 1_otter.ai,16134,Participant 802,16102,Yeah.,2,55,NA,16133,3,802,2_3_5,175,teamwork,1,FALSE,716,716,1,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16135,Participant 716,16102,Let me know if you disagree with anything or you have other thoughts?,2,58,NA,16134,3,716,2_3_5,178,teamwork,1,FALSE,802,all,1,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16136,Participant 431,16102,Yeah. I think this one like some of them it seemed like to be like getting back or getting help and some of them it was like just surviving on your own. Do you guys think we should try to like signal for help or just survive until we can walk back?,3,2,NA,16135,3,431,2_3_5,182,teamwork,1,FALSE,716,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16137,Participant 802,16102,It seems?,3,28,NA,16136,3,802,2_3_5,208,teamwork,1,FALSE,431,431,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16138,Participant 431,16102,Is there anything we could do with a pistol?,3,39,NA,16137,3,431,2_3_5,219,teamwork,1,FALSE,802,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16139,Participant 802,16102,"Um, I was gonna put that at 15, bottom of the  list.",3,42,NA,16138,3,802,2_3_5,222,teamwork,1,FALSE,431,431,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16140,Participant 431,16102,Yeah. That's what I did.,3,46,NA,16139,3,431,2_3_5,226,teamwork,1,FALSE,802,802,2,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16141,Participant 802,16102,Yeah.,3,48,NA,16140,3,802,2_3_5,228,teamwork,1,FALSE,431,431,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16142,Participant 716,16102,"Yeah, cuz I don't think you can even shoot it in like space it will be like slow mo like flowing. I don't know how it's gonna happen. But yeah,",3,49,NA,16141,3,716,2_3_5,229,teamwork,1,FALSE,802,all,2,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16143,Participant 431,16102,yeah.,3,57,NA,16142,3,431,2_3_5,237,teamwork,1,FALSE,716,716,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16144,Participant 716,16102,"Should we go for food next for the for the top list? Like from like, for third one or?",4,0,NA,16143,3,716,2_3_5,240,teamwork,1,FALSE,431,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16145,Participant 802,16102,"Yeah, for survival purposes? Yeah, water and food. For three and then I'm fairly sure as far as like the heater and that is if it gets really cold on the spaceship or not",4,7,NA,16144,3,802,2_3_5,247,teamwork,1,FALSE,716,"716,all","1,0","0,0","0,0","0,0","0,0"
03_02_2021_vero #3_team_round 1_otter.ai,16146,Participant 716,16102,but like I was wondering is our goal is to go back to where we wanted to land. Am I correct? Right.,4,32,NA,16145,3,716,2_3_5,272,teamwork,1,FALSE,802,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16147,Participant 802,16102,Yes. to survive and get back on reach the mothership.,4,40,NA,16146,3,802,2_3_5,280,teamwork,1,FALSE,716,716,1,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16148,Participant 431,16102,"Yeah, um, so maybe we should start doing like flares or map",4,48,NA,16147,3,431,2_3_5,288,teamwork,1,FALSE,802,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16149,Participant 802,16102,Oh the compass. Yeah. Wait does the compass work there?,4,55,NA,16148,3,802,2_3_5,295,teamwork,1,FALSE,431,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16150,Participant 716,16102,"I don't think, we need like magnetic field, which is like the earth. But",5,1,NA,16149,3,716,2_3_5,301,teamwork,1,FALSE,802,802,0,1,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16151,Participant 802,16102,"okay, so stellar maps for?",5,8,NA,16150,3,802,2_3_5,308,teamwork,1,FALSE,716,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16152,Participant 431,16102,"sure. I feel like Matches also would not do us good, or I mean for the for the signal flares that we have. Yeah.",5,12,NA,16151,3,431,2_3_5,312,teamwork,1,FALSE,802,"802,all","1,0","0,0","0,0","0,0","0,0"
03_02_2021_vero #3_team_round 1_otter.ai,16153,Participant 716,16102,"Oh, I thought the signal flare comes with the, you know, automatic like you pull something as opposed to like",5,24,NA,16152,3,716,2_3_5,324,teamwork,1,FALSE,431,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16154,Participant 802,16102,self lighting.,5,31,NA,16153,3,802,2_3_5,331,teamwork,1,FALSE,716,716,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16155,Participant 431,16102,Okay.,5,32,NA,16154,3,431,2_3_5,332,teamwork,1,FALSE,802,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16156,Participant 802,16102,So matches 14,5,34,NA,16155,3,802,2_3_5,334,teamwork,1,FALSE,431,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16157,Participant 431,16102,We could do matches 14.,5,36,NA,16156,3,431,2_3_5,336,teamwork,1,FALSE,802,802,1,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16158,Participant 716,16102,Yeah. And then can we do magnetic compass? 13?,5,37,NA,16157,3,716,2_3_5,337,teamwork,1,FALSE,431,"802,all","0,0","0,0","0,0","0,0","0,0"
03_02_2021_vero #3_team_round 1_otter.ai,16159,Participant 802,16102,I don't know. I just feel like it's not useful to me. We,5,41,NA,16158,3,802,2_3_5,341,teamwork,1,FALSE,716,716,0,2,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16160,Participant 431,16102,Maybe we should put it as 14 or 15 if we think it literally doesn't work.,5,45,NA,16159,3,431,2_3_5,345,teamwork,1,FALSE,802,all,0,1,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16161,Participant 802,16102,Okay.,5,51,NA,16160,3,802,2_3_5,351,teamwork,1,FALSE,431,431,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16162,Participant 431,16102,Which one do you think?,5,54,NA,16161,3,431,2_3_5,354,teamwork,1,FALSE,802,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16163,Participant 716,16102,"Oh, I think solar powered FM receiver and transmitter will like get us communicate with people. So that might be really important.",5,57,NA,16162,3,716,2_3_5,357,teamwork,1,FALSE,431,all,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16164,Participant 431,16102,Yeah. Put Ahead of map. Like,6,6,NA,16163,3,431,2_3_5,366,teamwork,1,FALSE,716,716,1,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16165,Participant 716,16102,Yeah.,6,8,NA,16164,3,716,2_3_5,368,teamwork,1,FALSE,431,431,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16166,Participant 431,16102,So four and then make map give?,6,9,NA,16165,3,431,2_3_5,369,teamwork,1,FALSE,716,716,0,0,0,0,0
03_02_2021_vero #3_team_round 1_otter.ai,16167,Participant 716,16102,"Yeah, I like that.",6,11,NA,16166,3,716,2_3_5,371,teamwork,1,FALSE,431,431,1,0,0,0,0
