file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
03_06_2021AM_vero #10_team_round 2_otter.ai,20268,Vero,20268,"Work experts. My programming also prompts me to interject in ways that will help our team best work together to complete our team tasks. Okay, I'm ready to get started on the survival task.",0,0,NA,NA,2,vero2_10_7,2107,0,teamwork,2,TRUE,NA,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20269,Participant 514,20268,Thanks Vero. So this is also like the same situation from the survey prior.,0,15,NA,20268,2,514,2107,15,teamwork,2,FALSE,vero2_10_7,"0,all","1,0","0,0","1,0","0,0","0,0"
03_06_2021AM_vero #10_team_round 2_otter.ai,20270,Participant 539,20268,Want to go through your rankings.,0,46,NA,20269,2,539,2107,46,teamwork,2,FALSE,514,514,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20271,Participant 514,20268,"Sure. Okay, let me just refresh my memory.",0,49,NA,20270,2,514,2107,49,teamwork,2,FALSE,539,539,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20272,Participant 539,20268,"Yeah, I put like my with the Pacific Ocean as first. A small transistor radio as second. sheet of opaque plastic.",0,56,NA,20271,2,539,2107,56,teamwork,2,FALSE,514,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20273,Participant 539,20268,Third,0,56,NA,20272,2,539,2107,56,teamwork,2,FALSE,539,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20274,Participant 539,20268,"shark repellant. And I'm also confused by this. Because like, I was just confused.",0,56,NA,20273,2,539,2107,56,teamwork,2,FALSE,539,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20275,Vero,20268,May I say something?,1,24,NA,20274,2,vero2_10_7,2107,84,teamwork,2,TRUE,539,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20276,Participant 539,20268,Yeah.,1,26,NA,20275,2,539,2107,86,teamwork,2,FALSE,vero2_10_7,0,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20277,Vero,20268,"Before we start, we like to clarify our goals.",1,27,NA,20276,2,vero2_10_7,2107,87,teamwork,2,TRUE,539,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20278,Participant 514,20268,"Sure. So the goals as I understand them, is to think about how we can best get to the land. Right, navigate to the land.",1,32,NA,20277,2,514,2107,92,teamwork,2,FALSE,vero2_10_7,"0,all","0,0","0,0","0,0","0,0","0,0"
03_06_2021AM_vero #10_team_round 2_otter.ai,20279,Participant 539,20268,"Yeah. Um,",1,48,NA,20278,2,539,2107,108,teamwork,2,FALSE,514,514,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20280,Participant 514,20268,"like what resources, what items we could take that would best facilitate that goal?",1,53,NA,20279,2,514,2107,113,teamwork,2,FALSE,539,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20281,Participant 539,20268,"A goal. So for now, this session is to rank those items in order of importance.",2,2,NA,20280,2,539,2107,122,teamwork,2,FALSE,514,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20282,Vero,20268,What do we think is the best way to decide on the ranking?,2,13,NA,20281,2,vero2_10_7,2107,133,teamwork,2,TRUE,539,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20283,Participant 514,20268,So,2,21,NA,20282,2,514,2107,141,teamwork,2,FALSE,vero2_10_7,0,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20284,Participant 514,20268,"I think I think it's kind of like, similar to the approach we took last time. I know you weren't in the room, in the room Vero. But we were trying to think what item would help us achieve our goal in terms of like, how can we navigate and sail there? But also, how can we keep ourselves alive? like to do so? So like taking care of our human needs?",2,21,NA,20283,2,514,2107,141,teamwork,2,FALSE,514,0,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20285,Vero,20268,That sounds like a good idea.,2,54,NA,20284,2,vero2_10_7,2107,174,teamwork,2,TRUE,514,514,1,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20286,Participant 514,20268,"So I guess, Shivaji, like I, I kind of took like a similar approach to you. So some of my rankings match up some of them don't. So I had first a sextant, which is like a compass but for the sea And but then I put maps of the Pacific Ocean, but like after talking to you last time, I learned like it's probably better to have the map. Because without that, the compass like they go in tandem. But then I think you had the plastic sheeting third. I have water third. Um, just because I didn't know if, like the ocean water or the water. Yeah, if the ocean water would be like pottuvil like drinkable?",3,1,NA,20285,2,514,2107,181,teamwork,2,FALSE,vero2_10_7,539,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20287,Participant 539,20268,"Yeah, that was like my confusion. I just, like assumed I would be portable because like, it's the ocean and not like a sea. It's like, yeah, and then there's so much water around us that you could probably just like for dead or something.",3,52,NA,20286,2,539,2107,232,teamwork,2,FALSE,514,514,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20288,Participant 514,20268,"True. True. Okay, so then. So then yeah, that would change my ranking. Fourth, I",4,12,NA,20287,2,514,2107,252,teamwork,2,FALSE,539,"539,all","1,0","0,0","0,0","0,0","0,0"
03_06_2021AM_vero #10_team_round 2_otter.ai,20289,Participant 514,20268,had,4,12,NA,20288,2,514,2107,252,teamwork,2,FALSE,514,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20290,Participant 514,20268,transistor radio.,4,12,NA,20289,2,514,2107,252,teamwork,2,FALSE,514,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20291,Participant 539,20268,That's good. 150 stars.,4,22,NA,20290,2,539,2107,262,teamwork,2,FALSE,514,514,1,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20292,Participant 514,20268,"Oh, sorry. Yeah,",4,22,NA,20291,2,539,2107,262,teamwork,2,FALSE,539,539,1,0,1,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20293,Participant 514,20268,"yeah, maybe let's start with like, are",4,28,NA,20292,2,514,2107,268,teamwork,2,FALSE,539,539,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20294,Participant 514,20268,you want to do the same thing as last time where we figure out our top three?,4,28,NA,20293,2,514,2107,268,teamwork,2,FALSE,514,539,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20295,Participant 539,20268,Yeah. sound Good.,4,37,NA,20294,2,539,2107,277,teamwork,2,FALSE,514,514,1,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20296,Participant 514,20268,top and then move down,4,38,NA,20295,2,514,2107,278,teamwork,2,FALSE,539,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20297,Participant 539,20268,"to sextant first, and then the maps you said? So you both had",4,41,NA,20296,2,539,2107,281,teamwork,2,FALSE,514,514,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20298,Participant 514,20268,to guess map first sextant Second.,4,55,NA,20297,2,514,2107,295,teamwork,2,FALSE,539,539,0,2,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20299,Participant 539,20268,Okay.,4,58,NA,20298,2,539,2107,298,teamwork,2,FALSE,514,514,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20300,Vero,20268,We have five minutes left,5,1,NA,20299,2,vero2_10_7,2107,301,teamwork,2,TRUE,539,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20301,Participant 514,20268,Thank you Vero,5,4,NA,20300,2,514,2107,304,teamwork,2,FALSE,vero2_10_7,0,1,0,1,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20302,Participant 514,20268,third,5,4,NA,20301,2,514,2107,304,teamwork,2,FALSE,514,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20303,Vero,20268,You're very welcome,5,8,NA,20302,2,vero2_10_7,2107,308,teamwork,2,TRUE,514,514,1,0,2,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20304,Participant 514,20268,What do you think should be third? I think it shouldn't be water,5,11,NA,20303,2,514,2107,311,teamwork,2,FALSE,vero2_10_7,539,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20305,Participant 539,20268,it should be or shouldn't shouldn't,5,16,NA,20304,2,539,2107,316,teamwork,2,FALSE,514,514,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20306,Participant 514,20268,should not.,5,18,NA,20305,2,514,2107,318,teamwork,2,FALSE,539,539,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20307,Participant 539,20268,"Yeah,",5,19,NA,20306,2,539,2107,319,teamwork,2,FALSE,514,514,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20308,Participant 514,20268,good point. I What were you like thinking of the what's the use of the opaque plastic sheeting,5,20,NA,20307,2,514,2107,320,teamwork,2,FALSE,539,539,1,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20309,Participant 539,20268,I guess tjust like floating or protection from like that I think a lot of this is because like what if like because you're sailing through the Southern Pacific Ocean fire breaks out so like use it as a sail like instead of the cloth on the boat but I don't know,5,26,NA,20308,2,539,2107,326,teamwork,2,FALSE,514,514,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20310,Participant 514,20268,except we're sinking salvage a four man rubber life craft,6,2,NA,20309,2,514,2107,362,teamwork,2,FALSE,539,539,0,1,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20311,Participant 539,20268,"yes now I don't know what like a rubber life craft in place because like you might need like, you know basically those like sailing cool I don't know what do you call them? Because like these terms but the cloth that they put on this? Yeah.",6,13,NA,20310,2,539,2107,373,teamwork,2,FALSE,514,514,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20312,Participant 514,20268,"Rubber life craft. The craft throws me off because if it's a raft, I think it's like, you know, yeah you went off but maybe when?",6,32,NA,20311,2,514,2107,392,teamwork,2,FALSE,539,all,0,0,0,0,0
03_06_2021AM_vero #10_team_round 2_otter.ai,20313,Participant 539,20268,I think we can do that. Just a like a raft. Okay. Ya get through this because it's just a minute.,6,43,NA,20312,2,539,2107,403,teamwork,2,FALSE,514,514,0,0,0,0,0
