file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
05_13_2021_vero #7_round 1_otter.ai,11759,Participant 842,11759,Hey.,0,3,NA,NULL,2,842,4_3_7,3,unleashed,1,FALSE,NA,631,0,0,1,0,0
05_13_2021_vero #7_round 1_otter.ai,11760,Participant 631,11759,Oh there we go. Hello!,0,4,NA,11759,2,631,4_3_7,4,unleashed,1,FALSE,842,842,0,0,1,0,0
05_13_2021_vero #7_round 1_otter.ai,11761,Participant 842,11759,How are you?,0,8,NA,11760,2,842,4_3_7,8,unleashed,1,FALSE,631,631,0,0,1,0,0
05_13_2021_vero #7_round 1_otter.ai,11762,Participant 631,11759,Good. How are you?,0,9,NA,11761,2,631,4_3_7,9,unleashed,1,FALSE,842,842,0,0,1,0,0
05_13_2021_vero #7_round 1_otter.ai,11763,Participant 842,11759,I'm good.,0,10,NA,11762,2,842,4_3_7,10,unleashed,1,FALSE,631,631,0,0,1,0,0
05_13_2021_vero #7_round 1_otter.ai,11764,Participant 631,11759,"I guess it just seems the two, ok. That's...",0,12,NA,11763,2,631,4_3_7,12,unleashed,1,FALSE,842,all,0,0,0,0,0
05_13_2021_vero #7_round 1_otter.ai,11765,Participant 842,11759,"Yeah, I don't know.",0,14,NA,11764,2,842,4_3_7,14,unleashed,1,FALSE,631,631,0,0,0,0,0
05_13_2021_vero #7_round 1_otter.ai,11766,Participant 631,11759,"That that's good. I was thinking like five people all with a different list of 15. Like we're gonna have to get through this so fast, but that's magical. This is",0,15,NA,11765,2,631,4_3_7,15,unleashed,1,FALSE,842,all,1,0,0,0,0
05_13_2021_vero #7_round 1_otter.ai,11767,Participant 842,11759,"Totally, so they sent the password",0,26,NA,11766,2,842,4_3_7,26,unleashed,1,FALSE,631,631,0,0,0,0,0
05_13_2021_vero #7_round 1_otter.ai,11768,Participant 631,11759,Is wave.,0,30,NA,11767,2,631,4_3_7,30,unleashed,1,FALSE,842,842,0,0,0,0,0
