file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
03_10_2021_vero#1_team_round 1_otter.ai,36825,Participant 781,36825,"But I thought that when there wasn't a person there, then it looked like it didn't work work as well as when there was a person, huh?",0,0,NA,NA,2,781,2111,0,teamwork,1,FALSE,NA,all,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36826,Participant 112,36825,"Yeah, I'd imagine",0,10,NA,36825,2,112,2111,10,teamwork,1,FALSE,781,781,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36827,Participant 781,36825,we're waiting for something right?,0,12,NA,36826,2,781,2111,12,teamwork,1,FALSE,112,all,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36828,Participant 112,36825,"Yeah, I think the password",0,14,NA,36827,2,112,2111,14,teamwork,1,FALSE,781,781,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36829,Participant 781,36825,are we supposed to get it in the chat? I'm not sure where the chat is,0,19,NA,36828,2,781,2111,19,teamwork,1,FALSE,112,all,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36830,Participant 112,36825,I think it pops up when they do let's see it says please watch the top of your screen for zoom broadcast message round one survival entry password.,0,25,NA,36829,2,112,2111,25,teamwork,1,FALSE,781,781,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36831,Participant 781,36825,"Okay,",0,35,NA,36830,2,781,2111,35,teamwork,1,FALSE,112,112,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36832,Participant 112,36825,there we go,0,38,NA,36831,2,112,2111,38,teamwork,1,FALSE,781,all,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36833,Participant 781,36825,but I don't see a password,0,38,NA,36832,2,781,2111,38,teamwork,1,FALSE,112,all,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36834,Participant 112,36825,yeah me either,0,40,NA,36833,2,112,2111,40,teamwork,1,FALSE,781,781,1,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36835,Participant 781,36825,"wave. Okay, so where do we type that?",0,53,NA,36834,2,781,2111,53,teamwork,1,FALSE,112,all,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36836,Participant 112,36825,"Um, when you went to the link once you filled out like your name and the other one and then after you fill it in, it'll ask you for a password.",0,57,NA,36835,2,112,2111,57,teamwork,1,FALSE,781,781,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36837,Participant 781,36825,I see.,1,10,NA,36836,2,781,2111,70,teamwork,1,FALSE,112,112,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36838,Participant 112,36825,I got it.,1,11,NA,36837,2,112,2111,71,teamwork,1,FALSE,781,all,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36839,Participant 781,36825,breakout room number I don't know what is it? But,1,15,NA,36838,2,781,2111,75,teamwork,1,FALSE,112,all,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36840,Participant 112,36825,I think ours is number one.,1,17,NA,36839,2,112,2111,77,teamwork,1,FALSE,781,781,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36841,Participant 781,36825,Okay. That's a good omen. Yeah. Space crew. Okay. mothership. Very similar to the previous stuff.,1,20,NA,36840,2,781,2111,80,teamwork,1,FALSE,112,112,1,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36842,Participant 112,36825,"Yeah, ranking one to 15.",1,48,NA,36841,2,112,2111,108,teamwork,1,FALSE,781,781,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36843,Participant 781,36825,"Okay. Um, I would think that the things that are most important are the things we should consider, like being able to breathe oxygen. What do you think?",1,51,NA,36842,2,781,2111,111,teamwork,1,FALSE,112,112,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36844,Participant 112,36825,"Yeah, I agree. I mean, looking at some of the things like",2,3,NA,36843,2,112,2111,123,teamwork,1,FALSE,781,781,1,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36845,Participant 781,36825,one for the two two 100 pounds of oxygen. Does that make sense to you?,2,8,NA,36844,2,781,2111,128,teamwork,1,FALSE,112,112,0,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36846,Participant 112,36825,"Yeah,",2,14,NA,36845,2,112,2111,134,teamwork,1,FALSE,781,781,1,0,0,0,0
03_10_2021_vero#1_team_round 1_otter.ai,36847,Participant 112,36825,I think so.,2,14,NA,36846,2,112,2111,134,teamwork,1,FALSE,112,781,0,0,0,0,0
