file.name,id,user,root,text,min,sec,nanosec,reply.to,n.participants,user_id,Team_id,time,condition,round,is_vero,user_id2,to,task_pos,task_conf,rel_pos,rel_conf,3rdVero
02_25_2021_vero #1_task_round 2_otter.ai,5556,Participant 697,5556,"All right, so we just introduce ourselves.",0,0,NA,NULL,3,697,1_1_1,0,taskwork,2,FALSE,NA,all,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5557,Participant 682,5556,Yeah.,0,2,NA,5556,3,682,1_1_1,2,taskwork,2,FALSE,697,697,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5558,Participant 697,5556,Okay.,0,3,NA,5557,3,697,1_1_1,3,taskwork,2,FALSE,682,682,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5559,Participant 697,5556,"Hi, Vero. I'm , my participant ID is 697.",0,3,NA,5558,3,697,1_1_1,3,taskwork,2,FALSE,697,0,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5560,Participant 682,5556,"Hi Vero. I'm Emery, my participant ID is 682.",0,12,NA,5559,3,682,1_1_1,12,taskwork,2,FALSE,697,0,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5561,Participant 697,5556,"You're muted,",0,22,NA,5560,3,697,1_1_1,22,taskwork,2,FALSE,682,959,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5562,Participant 682,5556,you're muted.,0,23,NA,5561,3,682,1_1_1,23,taskwork,2,FALSE,697,959,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5563,Participant 959,5556,"Hi, Vero. My name is Gordon. And my participant ID is 959. I think Vero...",0,26,NA,5562,3,959,1_1_1,26,taskwork,2,FALSE,682,0,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5564,Vero,5556,"I am Vero. Let me introduce myself. I am your synthetic teammate. I'll be listening and participating just like a human team member during each of the tasks we will work on today. You may ask me questions, and I will try to answer them to the best of my programming. Know that you can trust me and the information I provide. I may not always have the exact answers to everything you're looking for. But I will never try to mislead you. If I do not know something, I will let you know. Today, I can help you in a number of ways. I am a task expert. I have some expertise on part of the tasks that you can ask me about or that I will offer up as necessary to help the team. Okay, I am ready to get started on this survival task.",0,41,NA,5563,3,vero1_1_1,1_1_1,41,taskwork,2,TRUE,959,all,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5565,Participant 682,5556,Thank you. Vero,1,31,NA,5564,3,682,1_1_1,91,taskwork,2,FALSE,vero1_1_1,0,1,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5566,Participant 697,5556,Thank you.,1,32,NA,5565,3,697,1_1_1,92,taskwork,2,FALSE,682,0,1,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5567,Participant 697,5556,So we have to wait until we can start task. All right. Okay.,1,32,NA,5566,3,697,1_1_1,92,taskwork,2,FALSE,697,all,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5568,Participant 959,5556,That was interesting.,1,43,NA,5567,3,959,1_1_1,103,taskwork,2,FALSE,697,all,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5569,Participant 697,5556,Very cool.,1,49,NA,5568,3,697,1_1_1,109,taskwork,2,FALSE,959,all,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5570,Participant 682,5556,"It's very, very lifelike.",1,51,NA,5569,3,682,1_1_1,111,taskwork,2,FALSE,697,all,0,0,0,0,3
02_25_2021_vero #1_task_round 2_otter.ai,5571,Participant 697,5556,This is the future y'all,1,57,NA,5570,3,697,1_1_1,117,taskwork,2,FALSE,682,all,0,0,0,0,3
02_25_2021_vero #1_task_round 2_otter.ai,5572,Participant 959,5556,this audio is the Same for I think every room right?,1,59,NA,5571,3,959,1_1_1,119,taskwork,2,FALSE,697,all,0,0,0,0,3
02_25_2021_vero #1_task_round 2_otter.ai,5573,Participant 697,5556,"No, it's like the very like Vero voices like change for the different Vero.",2,4,NA,5572,3,697,1_1_1,124,taskwork,2,FALSE,959,959,0,0,0,0,3
02_25_2021_vero #1_task_round 2_otter.ai,5574,Participant 682,5556,"Yeah, there's like 11 Veros",2,9,NA,5573,3,682,1_1_1,129,taskwork,2,FALSE,697,959,0,0,0,0,3
02_25_2021_vero #1_task_round 2_otter.ai,5575,Participant 697,5556,"Yeah, the way they talk and like the accents and dialects and things like that....also by the way the task has begun. So yeah,",2,11,NA,5574,3,697,1_1_1,131,taskwork,2,FALSE,682,682,0,0,0,0,3
02_25_2021_vero #1_task_round 2_otter.ai,5576,Participant 682,5556,"let's get right ready. Yeah,",2,17,NA,5575,3,682,1_1_1,137,taskwork,2,FALSE,697,all,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5577,Participant 697,5556,We got this. So what is our Vero named? Vero one.,2,19,NA,5576,3,697,1_1_1,139,taskwork,2,FALSE,682,all,0,0,0,0,3
02_25_2021_vero #1_task_round 2_otter.ai,5578,Participant 682,5556,one.,2,22,NA,5577,3,682,1_1_1,142,taskwork,2,FALSE,697,697,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5579,Participant 697,5556,"First, okay. All right, soI'm just gonna read the task. Okay, so you and your teammates including Vero have chartered a yacht none of you have any previous sailing experience you've hired an experienced Skipper and a two person crew. As you sail through the Southern Pacific Ocean a fire breaks out and much of the yacht and its contents are destroyed. yacht is slowly sinking your location is unclear because vital navigation and radio equipment has been damaged. The yacht Skipper and crew have been lost while trying to fight the fire. Your best guess is that you are approximately 1000 miles southwest of the nearest landfall. You are on a salvaged Four man rubber life rack, the total contents of your combined pockets are a pack of cigarettes, three boxes of matches and three $5 notes. You and your friends have managed to save 15 additional items so as to rank them. Okay. So I think Okay, so first things first, I think is water. Because if we don't have water, and we're on the ocean like,",2,24,NA,5578,3,697,1_1_1,144,taskwork,2,FALSE,682,all,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5580,Participant 682,5556,"yeah,",3,18,NA,5579,3,682,1_1_1,198,taskwork,2,FALSE,697,697,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5581,Participant 697,5556,I think,3,20,NA,5580,3,697,1_1_1,200,taskwork,2,FALSE,682,all,0,0,0,0,0
02_25_2021_vero #1_task_round 2_otter.ai,5582,Participant 682,5556,"I agree. Vero, What do you think?",3,21,NA,5581,3,682,1_1_1,201,taskwork,2,FALSE,697,"697,0","1,0","0,0","0,0","0,0","0,0"
02_25_2021_vero #1_task_round 2_otter.ai,5583,Vero,5556,I think this item is one of the most important.,3,23,NA,5582,3,vero1_1_1,1_1_1,203,taskwork,2,TRUE,682,682,0,0,0,0,0
